Model_Original,Brand,Year_Extracted,Screen_Size_Extracted,Weight_kg,Energy_kWh_Year,Repair_Score,Eco_Score_Target
OMEN by HP 16 Laptop PC,HP,2021.0,14.0,3.09,9.833333333333334,6.0,41.25
P22 G4 21.5-inch monitor,HP,2021.0,14.0,3.15,9.833333333333334,6.0,40.05
P22a G4,HP,2021.0,14.0,4.9,9.833333333333334,6.0,65.65
P22va G4,HP,2021.0,14.0,2.79,9.833333333333334,6.0,40.05
P24 G4 23.8-inch Monitor,HP,2021.0,14.0,3.56,9.833333333333334,6.0,40.05
P24a G4,HP,2021.0,14.0,5.9,9.833333333333334,6.0,61.81
P24h G4 23.8-inch Monitor,HP,2021.0,14.0,4.96,9.833333333333334,6.0,40.05
P24vb G4,HP,2021.0,14.0,5.2,9.833333333333334,6.0,62.370000000000005
P34hc G4 WQHD USB-C Curved Monitor,HP,2021.0,14.0,10.71,9.833333333333334,6.0,40.05
Pavilion 13 Laptop PC,HP,2021.0,14.0,1.31,9.833333333333334,6.0,53.25
Pavilion x360 14 Convertible PC,HP,2021.0,14.0,1.81,9.833333333333334,6.0,52.45
Pavilion x360 15 Convertible PC,HP,2021.0,14.0,2.147,9.833333333333334,6.0,51.25
Pro c640 Chromebook Enterprise G2,HP,2021.0,14.0,1.74,9.833333333333334,6.0,54.45
Pro x360 Fortis 11 inch G9 Notebook PC,HP,2021.0,11.0,1.6,30.0,6.0,48.0
ProBook 445 14 inch G9 Notebook PC,HP,2021.0,14.0,1.7,9.833333333333334,6.0,65.25
ProBook 455 15.6 inch G9 Notebook PC,HP,2021.0,15.6,1.9,30.0,6.0,61.120000000000005
ProBook 635 Aero G8 Notebook PC,HP,2021.0,14.0,1.38,9.833333333333334,6.0,53.25
ProBook Fortis 14 inch G9 Notebook PC,HP,2021.0,14.0,1.9,9.833333333333334,6.0,49.650000000000006
ProBook x360 11 G7 EE,HP,2021.0,14.0,1.801,9.833333333333334,6.0,54.85
Spectre x360 16 inch 2-in-1 Laptop PC,HP,2021.0,16.0,2.8,30.0,6.0,52.88
V19,HP,2021.0,14.0,2.73,9.833333333333334,6.0,42.85
V21,HP,2021.0,14.0,2.7,9.833333333333334,6.0,40.05
V222vb 21.5-inch Monitor,HP,2021.0,14.0,2.8,9.833333333333334,6.0,66.05
V24,HP,2021.0,14.0,3.34,9.833333333333334,6.0,40.05
V241ib 23.8-inch Monitor,HP,2021.0,14.0,3.4,9.833333333333334,6.0,65.73
V27i,HP,2021.0,14.0,4.61,9.833333333333334,6.0,40.05
VICTUS by HP 16 Laptop PC,HP,2021.0,14.0,3.06,9.833333333333334,6.0,43.25
Z22n G2 21.5-inch Monitor,HP,2021.0,14.0,5.49,9.833333333333334,6.0,40.05
Z24f G3 FHD Display,HP,2021.0,14.0,5.02,9.833333333333334,6.0,40.05
Z24n G3 WUXGA Display,HP,2021.0,14.0,5.3,9.833333333333334,6.0,40.05
Z24u G3 WUXGA USB-C Display,HP,2021.0,14.0,5.75,9.833333333333334,6.0,40.05
Z25xs G3,HP,2021.0,14.0,6.62,9.833333333333334,6.0,40.05
Z27k G3 4K USB-C Display,HP,2021.0,14.0,6.44,9.833333333333334,6.0,40.05
Z27q G3 QHD Display,HP,2021.0,14.0,6.12,9.833333333333334,6.0,40.05
Z27u G3 QHD USB-C Display,HP,2021.0,14.0,6.44,9.833333333333334,6.0,40.05
Z27xs G3 4K DreamColor Display,HP,2021.0,14.0,8.05,9.833333333333334,6.0,40.05
Z34c G3 Curved USB-C Display,HP,2021.0,14.0,11.6,9.833333333333334,6.0,40.05
Z40c G3 Curved USB-C display,HP,2021.0,14.0,14.5,9.833333333333334,6.0,40.05
ZBook Fury 15.6 Inch G8 Mobile Workstation PC,HP,2021.0,15.6,3.19,30.0,6.0,41.2
ZBook Fury 17.3 Inch G8 Mobile Workstation PC,HP,2021.0,17.3,3.5,30.0,6.0,41.2
ZBook Power G8,HP,2021.0,14.0,2.41,9.833333333333334,6.0,50.05
ZBook Studio 15 G8,HP,2021.0,14.0,2.15,9.833333333333334,6.0,44.45
ZHAN 66 Pro A 14 inch G5 Notebook PC,HP,2021.0,14.0,1.7,9.833333333333334,6.0,65.25
ZHAN 99 Mobile Workstation G3,HP,2021.0,14.0,2.5,9.833333333333334,6.0,50.45
10DQD \xe2\x80\x93 Tiny-in-One 23,Lenovo,2021.0,14.0,7.5,9.833333333333334,6.0,53.57
B40-45,Lenovo,2021.0,14.0,2.1,9.833333333333334,6.0,56.61
B50-45,Lenovo,2021.0,14.0,2.3,9.833333333333334,6.0,55.41
C22-10/D22-10,Lenovo,2021.0,14.0,4.46,9.833333333333334,6.0,52.93000000000001
C24-10/D24-10,Lenovo,2021.0,14.0,5.26,9.833333333333334,6.0,52.61
C24-17/D24-17,Lenovo,2021.0,14.0,4.0,9.833333333333334,6.0,52.61
C24-20. C24-25. D24-20,Lenovo,2021.0,14.0,3.01,9.833333333333334,6.0,51.97
C32qc-20/D32qc-20,Lenovo,2021.0,14.0,7.36,9.833333333333334,6.0,40.05
Chromebook C330,Lenovo,2021.0,14.0,1.3,9.833333333333334,6.0,64.37
Chromebook C340-15,Lenovo,2021.0,14.0,1.95,9.833333333333334,6.0,54.61
Chromebook S330,Lenovo,2021.0,14.0,1.4395,9.833333333333334,6.0,63.17
D22-17,Lenovo,2021.0,14.0,4.46,9.833333333333334,6.0,52.29
D27-20/C27-20,Lenovo,2021.0,14.0,4.82,9.833333333333334,6.0,50.769999999999996
D32q-20/C32q-20,Lenovo,2021.0,14.0,7.16,9.833333333333334,6.0,40.05
Ducati 5,Lenovo,2021.0,14.0,1.4,9.833333333333334,6.0,61.49
E1992 Wide,Lenovo,2021.0,14.0,3.96,9.833333333333334,6.0,57.09
E2013 Wide,Lenovo,2013.0,14.0,4.45,30.0,6.0,57.44
E2323 Wide,Lenovo,2021.0,14.0,5.16,9.833333333333334,6.0,51.97
E41-10,Lenovo,2021.0,14.0,2.1,9.833333333333334,6.0,52.21000000000001
E41-15,Lenovo,2021.0,14.0,2.1,9.833333333333334,6.0,53.489999999999995
E41-45,Lenovo,2021.0,14.0,1.65,9.833333333333334,6.0,59.49
E42-80.Lenovo V510-14ISK.Lenovo V510-14IKB,Lenovo,2021.0,14.0,2.0,9.833333333333334,6.0,51.09
E52-80.Lenovo V510-15ISK.Lenovo V510-15IKB,Lenovo,2021.0,14.0,2.1,9.833333333333334,6.0,50.05
Flex 5G-14/Yoga 5G-14,Lenovo,2021.0,14.0,1.3,9.833333333333334,6.0,59.97
G24-10,Lenovo,2021.0,14.0,4.95,9.833333333333334,6.0,50.93000000000001
G25-10,Lenovo,2021.0,14.0,6.55,9.833333333333334,6.0,52.61
G32qc-10,Lenovo,2021.0,14.0,7.7,9.833333333333334,6.0,42.85
G34w-10,Lenovo,2021.0,14.0,8.1,9.833333333333334,6.0,42.05
IdeaCentre 3 AIO,Lenovo,2021.0,14.0,3.3,9.833333333333334,6.0,56.61
IdeaCentre 3 SFF,Lenovo,2021.0,14.0,4.36,9.833333333333334,6.0,40.05
ideacentre 310 Tower,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
ideacentre 310S SFF,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
IdeaCentre 5 Gaming,Lenovo,2021.0,14.0,11.6,9.833333333333334,6.0,54.21000000000001
IdeaCentre 5,Lenovo,2021.0,14.0,7.6,9.833333333333334,6.0,40.05
ideacentre 510 Tower,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
ideacentre 510S Desktop,Lenovo,2021.0,14.0,4.35,9.833333333333334,6.0,40.05
ideacentre 510S SFF,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
ideacentre 510S-08ISH,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
ideacentre 610S-02ISH,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
ideacentre 720-18IKL,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
IdeaCentre A540-24,Lenovo,2021.0,14.0,7.4,9.833333333333334,6.0,40.05
IdeaCentre AIO 3 22,Lenovo,2021.0,14.0,5.5,9.833333333333334,6.0,40.05
IdeaCentre AIO 3 24,Lenovo,2021.0,14.0,6.0,9.833333333333334,6.0,40.05
IdeaCentre AIO 3 27,Lenovo,2021.0,14.0,8.3,9.833333333333334,6.0,40.05
ideacentre AIO 310-20,Lenovo,2021.0,14.0,3.09,9.833333333333334,6.0,41.97
IdeaCentre AIO 5 24,Lenovo,2021.0,14.0,7.4,9.833333333333334,6.0,40.05
IdeaCentre AIO 5 27,Lenovo,2021.0,14.0,10.9,9.833333333333334,6.0,40.05
ideacentre AIO 910-27ISH,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
IdeaCentre Creator 5,Lenovo,2021.0,14.0,11.6,9.833333333333334,6.0,54.21000000000001
IdeaCentre Gaming 5 AMD,Lenovo,2021.0,14.0,7.7,9.833333333333334,6.0,40.05
IdeaCentre Mini 5 Tiny,Lenovo,2021.0,14.0,1.478,9.833333333333334,6.0,50.45
IdeaCentre T540 Gaming,Lenovo,2021.0,14.0,6.0,9.833333333333334,6.0,40.05
IdeaCentre T540GE,Lenovo,2021.0,14.0,6.0,9.833333333333334,6.0,40.05
ideacentre Y710-15ISH,Lenovo,2021.0,14.0,9.1,9.833333333333334,6.0,40.05
ideacentre Y720 Cube-15ISH,Lenovo,2021.0,14.0,9.1,9.833333333333334,6.0,40.05
ideacentre Y900 RE-34ISZ,Lenovo,2021.0,14.0,16.0,9.833333333333334,6.0,40.05
IdeaCentre_A540-27 AIO,Lenovo,2021.0,14.0,10.9,9.833333333333334,6.0,40.05
ideapad  D330-10,Lenovo,2021.0,14.0,0.6,9.833333333333334,6.0,61.17
IdeaPad 1 14,Lenovo,2021.0,14.0,1.88,9.833333333333334,6.0,63.41
IdeaPad 1-14,Lenovo,2021.0,14.0,1.88,9.833333333333334,6.0,60.53
ideapad 110-14IBR,Lenovo,2021.0,14.0,2.0,9.833333333333334,6.0,45.97
ideapad 110-15/TianYi 310-15,Lenovo,2021.0,14.0,1.94,9.833333333333334,6.0,53.489999999999995
ideapad 110-15ACL,Lenovo,2021.0,14.0,2.2,9.833333333333334,6.0,44.69
ideapad 110-15IBR,Lenovo,2021.0,14.0,2.2,9.833333333333334,6.0,45.17
ideapad 120S-11,Lenovo,2021.0,14.0,1.21,9.833333333333334,6.0,59.650000000000006
ideapad 130-14,Lenovo,2021.0,14.0,1.5,9.833333333333334,6.0,61.17
ideapad 130-15 AMD,Lenovo,2021.0,14.0,2.13,9.833333333333334,6.0,53.650000000000006
ideapad 130-15 Intel,Lenovo,2021.0,14.0,2.13,9.833333333333334,6.0,55.25
IdeaPad 3 17/Lenovo V17,Lenovo,2021.0,14.0,2.45,9.833333333333334,6.0,59.97
IdeaPad 3 Chromebook 11 AMD,Lenovo,2021.0,14.0,1.12,9.833333333333334,6.0,61.57
IdeaPad 3 Chromebook 11,Lenovo,2021.0,14.0,1.05,9.833333333333334,6.0,63.09
IdeaPad 3 Chromebook 14,Lenovo,2021.0,14.0,1.418,9.833333333333334,6.0,64.13
IdeaPad 3-14/Lenovo V14,Lenovo,2021.0,14.0,1.6,9.833333333333334,6.0,63.25
IdeaPad 3-15/Lenovo V15,Lenovo,2021.0,14.0,1.85,9.833333333333334,6.0,62.21
ideapad 310 Touch-15ISK,Lenovo,2021.0,14.0,2.15,9.833333333333334,6.0,52.93000000000001
ideapad 310-14ISK,Lenovo,2021.0,14.0,1.95,9.833333333333334,6.0,54.370000000000005
ideapad 310-15ISK,Lenovo,2021.0,14.0,2.15,9.833333333333334,6.0,52.93000000000001
ideapad 310S-15IKB,Lenovo,2021.0,14.0,2.074,9.833333333333334,6.0,46.61
IdeaPad 320S-15,Lenovo,2021.0,14.0,2.074,9.833333333333334,6.0,57.730000000000004
IdeaPad 5 14/Lenovo Xiao Xin Air-14 2020,Lenovo,2020.0,14.0,1.4,30.0,6.0,55.44
IdeaPad 5-15,Lenovo,2021.0,14.0,1.7,9.833333333333334,6.0,61.49
ideapad 510-15ISK,Lenovo,2021.0,14.0,2.15,9.833333333333334,6.0,52.93000000000001
ideapad 510S-13IKB,Lenovo,2021.0,14.0,1.5,9.833333333333334,6.0,46.61
ideapad 510S-14ISK,Lenovo,2021.0,14.0,1.7,9.833333333333334,6.0,46.29
ideapad 520-15,Lenovo,2021.0,14.0,2.2,9.833333333333334,6.0,56.45
ideapad 530S-14/XiaoXin Air 14,Lenovo,2021.0,14.0,1.67,9.833333333333334,6.0,58.93000000000001
ideapad 700-15ISK,Lenovo,2021.0,14.0,2.3,9.833333333333334,6.0,46.85
ideapad 700-17ISK,Lenovo,2021.0,14.0,2.7,9.833333333333334,6.0,45.25
ideapad 710S Plus-13,Lenovo,2021.0,14.0,1.25,9.833333333333334,6.0,43.57
ideapad 720-15,Lenovo,2021.0,14.0,2.2,9.833333333333334,6.0,46.05
ideapad 720S-14,Lenovo,2021.0,14.0,1.46,9.833333333333334,6.0,56.61
IdeaPad 730S-13/Yoga S730-13 2nd Gen,Lenovo,2021.0,14.0,1.88,9.833333333333334,6.0,60.13
IdeaPad C340-14/Flex-14 2nd Gen,Lenovo,2021.0,14.0,1.6,9.833333333333334,6.0,56.93000000000001
IdeaPad C340-14/FLEX-14,Lenovo,2021.0,14.0,1.6,9.833333333333334,6.0,62.69
IdeaPad C340-15/FLEX-15,Lenovo,2021.0,14.0,2.2,9.833333333333334,6.0,55.25
IdeaPad C340-15/IdeaPad Flex-15,Lenovo,2021.0,14.0,2.2,9.833333333333334,6.0,55.49
IdeaPad Flex 14,Lenovo,2021.0,14.0,2.0,9.833333333333334,6.0,56.61
IdeaPad Flex 3 11,Lenovo,2021.0,14.0,1.1265,9.833333333333334,6.0,62.61
IdeaPad Flex 3 Chromebook 11,Lenovo,2021.0,14.0,1.2115,9.833333333333334,6.0,65.17
IdeaPad Flex 5 14,Lenovo,2021.0,14.0,1.4,9.833333333333334,6.0,58.61
IdeaPad Flex 5 15,Lenovo,2021.0,14.0,1.82,9.833333333333334,6.0,55.97
IdeaPad Flex 5 Chromebook 13,Lenovo,2021.0,14.0,1.336,9.833333333333334,6.0,60.69
IdeaPad Gaming 3 15,Lenovo,2021.0,14.0,2.2,9.833333333333334,6.0,58.69
IdeaPad Gaming 3-15/IdeaPad Creator 5-15,Lenovo,2021.0,14.0,2.2,9.833333333333334,6.0,62.45
IdeaPad L3 15,Lenovo,2021.0,14.0,2.1,9.833333333333334,6.0,58.05
ideapad MIIX 510-12ISK,Lenovo,2021.0,14.0,1.24,9.833333333333334,6.0,53.17
ideapad S130-11,Lenovo,2021.0,14.0,1.22,9.833333333333334,6.0,60.69
ideapad S130-14,Lenovo,2021.0,14.0,1.47,9.833333333333334,6.0,56.69
IdeaPad S145-14,Lenovo,2021.0,14.0,1.6,9.833333333333334,6.0,60.21
IdeaPad S145-14/Lenovo V14,Lenovo,2021.0,14.0,1.6,9.833333333333334,6.0,63.010000000000005
IdeaPad S145-15,Lenovo,2021.0,14.0,1.85,9.833333333333334,6.0,58.769999999999996
IdeaPad S145-15/Lenovo V15,Lenovo,2021.0,14.0,1.85,9.833333333333334,6.0,62.05
IdeaPad S340-13,Lenovo,2021.0,14.0,1.2,9.833333333333334,6.0,65.33
IdeaPad S340-14,Lenovo,2021.0,14.0,1.6,9.833333333333334,6.0,56.290000000000006
IdeaPad S340-15 Series/XiaoXin-15,Lenovo,2021.0,14.0,1.9,9.833333333333334,6.0,53.25
IdeaPad S540-13/XiaoXin Pro-13 2019,Lenovo,2019.0,14.0,1.4,30.0,6.0,54.88
IdeaPad S540-14 Series 2nd Gen/YangTian Air-14,Lenovo,2021.0,14.0,1.55,9.833333333333334,6.0,60.45
IdeaPad S540-15,Lenovo,2021.0,14.0,1.91,9.833333333333334,6.0,56.61
Ideapad S740-14/Yoga S740-14/XiaoXin Pro-14,Lenovo,2021.0,14.0,1.45,9.833333333333334,6.0,60.370000000000005
IdeaPad S940-14/Yoga S940-14,Lenovo,2021.0,14.0,1.2,9.833333333333334,6.0,58.69
IdeaPad Slim 7 15/Yoga Slim 7 15,Lenovo,2021.0,14.0,1.925,9.833333333333334,6.0,53.730000000000004
IdeaPad Slim 7-15/Yoga Slim 7-15,Lenovo,2021.0,14.0,1.71,9.833333333333334,6.0,59.010000000000005
L22e-20,Lenovo,2021.0,14.0,4.07,9.833333333333334,6.0,49.33
L23i-18,Lenovo,2021.0,14.0,4.78,9.833333333333334,6.0,40.05
L24q-30,Lenovo,2021.0,14.0,5.25,9.833333333333334,6.0,48.45
L27q-30,Lenovo,2021.0,14.0,6.49,9.833333333333334,6.0,46.93
L28u-30,Lenovo,2021.0,14.0,5.2,9.833333333333334,6.0,55.650000000000006
Legion 5 15\xe2\x80\x9d,Lenovo,2021.0,14.0,2.5,9.833333333333334,6.0,50.61
Legion 5 17\xe2\x80\x9d,Lenovo,2021.0,14.0,2.7,9.833333333333334,6.0,45.730000000000004
Legion C730 Cube,Lenovo,2021.0,14.0,9.8,9.833333333333334,6.0,40.05
Legion R5 Tower,Lenovo,2021.0,14.0,9.8,9.833333333333334,6.0,40.05
Legion T5 Tower,Lenovo,2021.0,14.0,9.8,9.833333333333334,6.0,40.05
Legion T7/Legion CT7,Lenovo,2021.0,14.0,19.0,9.833333333333334,6.0,40.05
Legion Y25-25,Lenovo,2021.0,14.0,5.59,9.833333333333334,6.0,40.05
Legion Y530-15,Lenovo,2021.0,14.0,2.3,9.833333333333334,6.0,51.57
Legion Y740S-15/Legion Y9000X,Lenovo,2021.0,14.0,1.72,9.833333333333334,6.0,43.57
Li2264d,Lenovo,2021.0,14.0,4.43,9.833333333333334,6.0,40.05
LI2364d,Lenovo,2021.0,14.0,4.78,9.833333333333334,6.0,55.33
LI2821 Wide,Lenovo,2021.0,14.0,7.5,9.833333333333334,6.0,40.05
LT2223d Wide,Lenovo,2021.0,14.0,7.81,9.833333333333334,6.0,59.17
LT2223p Wide,Lenovo,2021.0,14.0,7.5,9.833333333333334,6.0,53.410000000000004
LT2423 Wide,Lenovo,2021.0,14.0,7.5,9.833333333333334,6.0,57.010000000000005
LT2934z Wide,Lenovo,2021.0,14.0,7.5,9.833333333333334,6.0,40.05
LT3053p,Lenovo,2021.0,14.0,11.0,9.833333333333334,6.0,40.05
Miix 630-12,Lenovo,2021.0,14.0,2.1,9.833333333333334,6.0,56.370000000000005
Miix 720,Lenovo,2021.0,14.0,1.34,9.833333333333334,6.0,45.410000000000004
N22-20 Touch Chromebook,Lenovo,2021.0,14.0,1.25,9.833333333333334,6.0,60.21
N22,Lenovo,2021.0,14.0,1.0,9.833333333333334,6.0,56.370000000000005
N23 Chromebook,Lenovo,2021.0,14.0,1.25,9.833333333333334,6.0,46.05
N24/Lenovo 300e,Lenovo,2021.0,14.0,1.43,9.833333333333334,6.0,61.49
N42-20 Chromebook,Lenovo,2021.0,14.0,1.5,9.833333333333334,6.0,51.09
P24h-10,Lenovo,2021.0,14.0,5.69,9.833333333333334,6.0,40.05
Q24h-10,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,53.33
Q27h-10,Lenovo,2021.0,14.0,5.89,9.833333333333334,6.0,47.410000000000004
S24q-10,Lenovo,2021.0,14.0,5.1,9.833333333333334,6.0,48.53
S27i-10,Lenovo,2021.0,14.0,6.8,9.833333333333334,6.0,47.97
S510,Lenovo,2021.0,14.0,4.1344562068965525,8.0,6.0,40.599999999999994
S510,Lenovo,2021.0,14.0,4.1344562068965525,8.0,6.0,40.599999999999994
Smart Tab M8,Lenovo,2021.0,14.0,0.305,9.833333333333334,6.0,75.09
T2224d,Lenovo,2021.0,14.0,4.17,9.833333333333334,6.0,56.45
T2224dA,Lenovo,2021.0,14.0,4.17,9.833333333333334,6.0,59.57
T22i-10,Lenovo,2021.0,14.0,7.42,9.833333333333334,6.0,40.05
T2324d,Lenovo,2021.0,14.0,4.7,9.833333333333334,6.0,59.57
T2324pA,Lenovo,2021.0,14.0,7.5,9.833333333333334,6.0,43.33
T2364pA(ThinkVision T2364p),Lenovo,2021.0,14.0,5.15,9.833333333333334,6.0,40.05
T2364tA(ThinkVision T2364t),Lenovo,2021.0,14.0,6.12,9.833333333333334,6.0,40.05
T2424pA,Lenovo,2021.0,14.0,8.06,9.833333333333334,6.0,44.29
T2454pA,Lenovo,2021.0,14.0,7.5,9.833333333333334,6.0,40.05
T24i-10,Lenovo,2021.0,14.0,5.2,9.833333333333334,6.0,51.57
T27p-10,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
ThinkBook  Plus,Lenovo,2021.0,14.0,1.45,9.833333333333334,6.0,59.57
ThinkBook 13s,Lenovo,2021.0,14.0,1.36,9.833333333333334,6.0,62.93000000000001
ThinkBook 14,Lenovo,2021.0,14.0,1.62,9.833333333333334,6.0,59.09
ThinkBook 14s AMD,Lenovo,2021.0,14.0,1.48,9.833333333333334,6.0,61.010000000000005
ThinkBook 14s,Lenovo,2021.0,14.0,1.48,9.833333333333334,6.0,62.53
ThinkCentre E93 SFF,Lenovo,2021.0,14.0,7.5,9.833333333333334,6.0,40.05
ThinkCentre E93 Tower,Lenovo,2021.0,14.0,6.9,9.833333333333334,6.0,40.05
ThinkCentre M600,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,60.290000000000006
ThinkCentre M625q Tiny,Lenovo,2021.0,14.0,1.32,9.833333333333334,6.0,46.05
ThinkCentre M70 All-in-One,Lenovo,2021.0,14.0,7.88,9.833333333333334,6.0,40.05
ThinkCentre M70 SFF,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
ThinkCentre M70 Tiny,Lenovo,2021.0,14.0,1.32,9.833333333333334,6.0,42.13
ThinkCentre M70 Tower,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
ThinkCentre M700,Lenovo,2021.0,14.0,7.9,9.833333333333334,6.0,40.05
ThinkCentre M700z,Lenovo,2021.0,14.0,9.3,9.833333333333334,6.0,40.05
ThinkCentre M70c SFF,Lenovo,2021.0,14.0,4.06,9.833333333333334,6.0,40.05
ThinkCentre M715 Tiny 2nd Gen,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,45.97
ThinkCentre M720e SFF,Lenovo,2021.0,14.0,4.5,9.833333333333334,6.0,40.05
ThinkCentre M725 SFF,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
ThinkCentre M73 SFF,Lenovo,2021.0,14.0,6.6,9.833333333333334,6.0,40.05
ThinkCentre M73 Tiny,Lenovo,2021.0,14.0,4.14,9.833333333333334,6.0,40.05
ThinkCentre M73 Tower,Lenovo,2021.0,14.0,9.4,9.833333333333334,6.0,40.05
ThinkCentre M75 Nano Fanless,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,70.014
ThinkCentre M75 Tiny,Lenovo,2021.0,14.0,1.32,9.833333333333334,6.0,41.81
ThinkCentre M75s-1 SFF,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
ThinkCentre M80 Tiny,Lenovo,2021.0,14.0,1.32,9.833333333333334,6.0,42.13
ThinkCentre M80 Tower,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
ThinkCentre M800z,Lenovo,2021.0,14.0,7.5,9.833333333333334,6.0,40.05
ThinkCentre M80s SFF,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
ThinkCentre M820z AIO,Lenovo,2021.0,14.0,7.85,9.833333333333334,6.0,40.05
ThinkCentre M83 SFF,Lenovo,2021.0,14.0,7.8,9.833333333333334,6.0,40.05
ThinkCentre M83 Tiny,Lenovo,2021.0,14.0,4.14,9.833333333333334,6.0,40.05
ThinkCentre M83 Tower,Lenovo,2021.0,14.0,11.2,9.833333333333334,6.0,40.05
ThinkCentre M90 All-in-One,Lenovo,2021.0,14.0,6.45,9.833333333333334,6.0,40.05
ThinkCentre M90 SFF,Lenovo,2021.0,14.0,5.3,9.833333333333334,6.0,40.05
ThinkCentre M90 Tiny,Lenovo,2021.0,14.0,1.32,9.833333333333334,6.0,40.474000000000004
ThinkCentre M90 Tower,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
ThinkCentre M900,Lenovo,2021.0,14.0,12.5,9.833333333333334,6.0,40.05
ThinkCentre M900z,Lenovo,2021.0,14.0,10.2,9.833333333333334,6.0,40.05
ThinkCentre M90n Nano IoT,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,73.73
ThinkCentre M90n Nano,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,55.25
ThinkCentre M910 SFF,Lenovo,2021.0,14.0,7.6,9.833333333333334,6.0,40.05
ThinkCentre M910 Tiny,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,53.00344
ThinkCentre M910 Tower,Lenovo,2021.0,14.0,9.8,9.833333333333334,6.0,40.05
ThinkCentre M920 SFF,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,40.05
ThinkCentre M920 Tiny,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,60.21
ThinkCentre M920x,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,52.769999999999996
ThinkCentre M920z AIO,Lenovo,2021.0,14.0,8.854,9.833333333333334,6.0,40.05
ThinkCentre M93/M93p SFF,Lenovo,2021.0,14.0,7.8,9.833333333333334,6.0,40.05
ThinkCentre M93/M93p Tiny,Lenovo,2021.0,14.0,4.14,9.833333333333334,6.0,40.05
ThinkCentre M93/M93p Tower,Lenovo,2021.0,14.0,11.2,9.833333333333334,6.0,40.05
ThinkCentre Tiny-in-One 22 4th Gen Touch,Lenovo,2021.0,14.0,6.58,9.833333333333334,6.0,55.650000000000006
ThinkCentre Tiny-in-One 22 4th Gen,Lenovo,2021.0,14.0,6.78,9.833333333333334,6.0,55.730000000000004
ThinkCentre Tiny-in-One 24 4th Gen Touch,Lenovo,2021.0,14.0,6.66,9.833333333333334,6.0,53.57
ThinkCentre Tiny-in-One 24 4th Gen,Lenovo,2021.0,14.0,6.66,9.833333333333334,6.0,55.41
ThinkPad 10,Lenovo,2021.0,14.0,0.598,9.833333333333334,6.0,68.05
ThinkPad 11e 3rd Gen.ThinkPad Yoga 11e 3rd Gen,Lenovo,2021.0,14.0,1.5,9.833333333333334,6.0,53.730000000000004
ThinkPad 11e Chromebook 3rd Gen.ThinkPad Yoga 11e Chromebook 3rd Gen,Lenovo,2021.0,14.0,1.5,9.833333333333334,6.0,54.29
ThinkPad 11e Chromebook 4th Gen.ThinkPad Yoga 11e Chromebook 4th Gen,Lenovo,2021.0,14.0,1.495,9.833333333333334,6.0,61.49
ThinkPad 11e Yoga 6th Gen,Lenovo,2021.0,14.0,1.38,9.833333333333334,6.0,59.010000000000005
ThinkPad 11e,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,56.769999999999996
ThinkPad 13 2nd Gen.ThinkPad S2 2nd Gen,Lenovo,2021.0,14.0,1.439,9.833333333333334,6.0,51.730000000000004
ThinkPad 13,Lenovo,2021.0,14.0,1.42,9.833333333333334,6.0,58.290000000000006
ThinkPad 25,Lenovo,2021.0,14.0,1.804,9.833333333333334,6.0,56.370000000000005
ThinkPad 8,Lenovo,2021.0,14.0,4.1344562068965525,9.833333333333334,6.0,67.33
ThinkPad A275,Lenovo,2021.0,14.0,1.58,9.833333333333334,6.0,46.85
ThinkPad A285,Lenovo,2021.0,14.0,1.3,9.833333333333334,6.0,58.53
