Device Name,Energy Star,RoHS,Recycled %,Easy Disassemble,EPEAT Rank,Source Link
AOC U27P2,0,1,0,1,2,https://www.epeat.net/product-details/7d8e69910f74433189496092104e6671
AOC U27P2,0,1,0,1,2,https://www.epeat.net/product-details/b8f57152183d40b8b848b3ea46fc4382
AOC U27P2CA,0,1,0,1,2,https://www.epeat.net/product-details/43818944f530445c9dd87870bcb09bf8
AOC U27P2CA,0,1,0,1,2,https://www.epeat.net/product-details/96bc4b3632044a2c8b38c402ea9275d0
AOC U27P2CA,0,1,0,1,2,https://www.epeat.net/product-details/fb86d9a664a14a9fa1e785fcc1c5a278
AOC U27P2CA,0,1,0,1,2,https://www.epeat.net/product-details/aa14ce160c51432497b711465950b9de
AOC U27P2CA,0,1,0,1,2,https://www.epeat.net/product-details/057a198c721d4648ad28024976cfe29c
AOC U27P2CA,0,1,0,1,2,https://www.epeat.net/product-details/e2603041910247a9b9eb91710b445577
AOC U27P2CA,0,1,0,1,2,https://www.epeat.net/product-details/bd49254c5c65485f9d2db23083348a36
AOC U27P2CA,0,1,0,1,2,https://www.epeat.net/product-details/380ec170d7724497a45da19616b6ca8d
AOC U27U3CV,0,1,0,1,3,https://www.epeat.net/product-details/be16164a009d417cb5c6fdec2a24d150
AOC U27U3CV,0,1,0,1,3,https://www.epeat.net/product-details/2782bb6f348748f98471432f8216b0b3
AOC U27U3CV,0,1,0,1,3,https://www.epeat.net/product-details/6d253416168442be840fbd5de4d47e83
AOC U27U3CV,0,1,0,1,3,https://www.epeat.net/product-details/42fa5c8be28440c0b4fa7f584858d4bb
AOC U27U3CV,0,1,0,1,3,https://www.epeat.net/product-details/5eeaa3ba8c4a4e1eb13d3313182696aa
AOC U27U3CV,0,1,0,1,3,https://www.epeat.net/product-details/87306276acb74027bed2399ef7028ca7
AOC U32U3CV,0,1,0,1,3,https://www.epeat.net/product-details/6519046add1b462390ead29b633d147d
AOC U32U3CV,0,1,0,1,3,https://www.epeat.net/product-details/71a892cd069e476489ee3967abee2a57
AOC U32U3CV,0,1,0,1,3,https://www.epeat.net/product-details/185c0f6693c94b87bd469a0dac70e4b5
AOC U32U3CV,0,1,0,1,3,https://www.epeat.net/product-details/93006a26246c4b7eba1ddcf401fd2074
AOC U32U3CV,0,1,0,1,3,https://www.epeat.net/product-details/96537c25985746afb6b42cad61fc39aa
AOC U32U3CV,0,1,0,1,3,https://www.epeat.net/product-details/5454c6f5228148f391d3ed22f3a38a4c
AOC X24E4U,0,1,0,1,3,https://www.epeat.net/product-details/348e84771b644880883366bf3b7e3012
AOC X24E4U,0,1,0,1,3,https://www.epeat.net/product-details/3c52d7ef428644a79e957bf7e5a1d460
AOC X24E4U,0,1,0,1,3,https://www.epeat.net/product-details/10619871850349ec9f9b545e3f5fcb1f
AOC X24E4U,0,1,0,1,3,https://www.epeat.net/product-details/d3d114a27fc44b3dbf1691ce65e4bf96
AOC X24E4U,0,1,0,1,3,https://www.epeat.net/product-details/3c00e7ef3fbf41699e6144d79069653f
AOC X24E4U,0,1,0,1,3,https://www.epeat.net/product-details/87f83c59a4f14ecdb504b46247526d9f
AOC X24E4U,0,1,0,1,3,https://www.epeat.net/product-details/09347d17d4184739af7e5fc03966adad
AOC X24P1,0,1,0,1,2,https://www.epeat.net/product-details/d0e9761af3544ab5bfb6a30f73b76fa3
AOC X24P1,0,1,0,1,2,https://www.epeat.net/product-details/fc56d4ab684647f48d0f421bcc27e058
AOC X24P1,0,1,0,1,2,https://www.epeat.net/product-details/1e9e430cc63b4d53bab98f193308577e
AOC X24P1,0,1,0,1,2,https://www.epeat.net/product-details/76a579caa8ab4437b35dcabc2a8087d5
AOC X24P1,0,1,0,1,2,https://www.epeat.net/product-details/da96d96698f144a7bf52589194e8bf4f
AOC X24P1/GR,0,1,0,1,2,https://www.epeat.net/product-details/2ad31eb8c5814b1ebe8f558d961a73c9
AOC X24P1/GR,0,1,0,1,2,https://www.epeat.net/product-details/77df5c41b724428dbb818dad493d136e
AOC X24P1/GR,0,1,0,1,2,https://www.epeat.net/product-details/28d15864797d48e096ca5f8bb2bd0cc0
AOC X24P1/GR,0,1,0,1,2,https://www.epeat.net/product-details/900ed44867094fa69128528c95f4239d
AOC X24P1/GR,0,1,0,1,2,https://www.epeat.net/product-details/9672359c11e644f3a38909ffd001acda
Aopen 24DE0Y,0,1,0,0,2,https://www.epeat.net/product-details/7dbf05365d474258a78ac616d380b29b
Aopen 24DE0Y,0,1,0,0,2,https://www.epeat.net/product-details/a9a6d33158ec41898f9f5f36f57fcb73
Aopen 27DE0,0,1,0,0,2,https://www.epeat.net/product-details/d56860fe3e7444528ae7e040c47113f4
Aopen 27DE0,0,1,0,0,2,https://www.epeat.net/product-details/3114ff7e235045048c2bd64350549bb0
APD ALDA CE,0,1,0,0,1,https://www.epeat.net/product-details/701e0e438d7b426f8cd1d3973700604b
APD ALDA PRO,0,1,0,0,1,https://www.epeat.net/product-details/e6778516cdb646f79c155e84d1a78260
APD NOMADA,0,1,0,0,1,https://www.epeat.net/product-details/1832ce5d111140019b4d39a8015a7fa5
APD REGGIO,0,1,0,0,1,https://www.epeat.net/product-details/bddd38f2928d4655b709257e21fd2f32
Apeos 4570 (Model-CPS-2TM),0,1,0,0,3,https://www.epeat.net/product-details/1de51badc05c4153803d8ef6e6d99f18
Apeos 4570 (Model-CPS-TTM),0,1,0,0,3,https://www.epeat.net/product-details/44cc80d82d3846e183bdcbd32808b64e
Apeos 5570 (Model-CPS-2TM),0,1,0,0,3,https://www.epeat.net/product-details/0b38b0f716da4bc0a2d3f179d4fefe49
Apeos 5570 (Model-CPS-TTM),0,1,0,0,3,https://www.epeat.net/product-details/f554309e6351465da1105b5bfc34559b
Apeos C3070 (Model-CPS-2TM),0,1,0,0,3,https://www.epeat.net/product-details/bb764a7576c2456a94308f4e573d0a72
Apeos C3570 (Model-CPS-2TM),0,1,0,0,3,https://www.epeat.net/product-details/f87e37d6dfce44a5bd63acf7da9783e7
Apeos C4570 (Model-CPS-2TM),0,1,0,0,3,https://www.epeat.net/product-details/70c47d2b6a7e419ab01bc627c5a88e69
Apeos C4570 (Model-CPS-C-2TM),0,1,0,0,3,https://www.epeat.net/product-details/6eccc9e7e9294432a76f05d0b62a929a
Apeos C4570 (Model-CPS-C-TTM),0,1,0,0,3,https://www.epeat.net/product-details/e05567912d234b2fb3c31a22d8770c3c
Apeos C4570 (Model-CPS-TTM),0,1,0,0,3,https://www.epeat.net/product-details/40ba216a9f49490bb7b33776729c2022
Apeos C5570 (Model-CPS-2TM),0,1,0,0,3,https://www.epeat.net/product-details/19517aede7954d078133cfc81b715840
Apeos C5570 (Model-CPS-C-2TM),0,1,0,0,3,https://www.epeat.net/product-details/4df0e76452c34b43810e05407cee736e
Apeos C5570 (Model-CPS-C-TTM),0,1,0,0,3,https://www.epeat.net/product-details/cc707a55177d4471ae76ee07eb34e9d7
Apeos C5570 (Model-CPS-TTM),0,1,0,0,3,https://www.epeat.net/product-details/b4fbce73a1c149a0810135dfbd9ed618
Apeos C6570 (Model-CPS-C-TTM),0,1,0,0,3,https://www.epeat.net/product-details/0581fce6ab984cd39152db33d65fbc09
Apeos C7070 (Model-CPS-C-TTM),0,1,0,0,3,https://www.epeat.net/product-details/a72e1ee04b184062b64fa34f56e0d9a4
Apple iMac,0,1,0,0,3,https://www.epeat.net/product-details/16d6a220244846fbbfed627b51588fce
Apple iMac,0,1,0,0,3,https://www.epeat.net/product-details/38af22c344d84729a88f481f3a303b59
Apple iMac,0,1,0,0,3,https://www.epeat.net/product-details/d30eb5e2226a428d8623c454ae74ad4a
Apple iPad Air 11-inch Wi-Fi (M3),0,1,0,0,3,https://www.epeat.net/product-details/b56910182ed640e4aef213e96e767894
Apple iPad Air 11-inch Wi-Fi (M3),0,1,0,0,3,https://www.epeat.net/product-details/c6ba4374bd164ed088d02a0b4cf50c6a
Apple iPad Air 11-inch Wi-Fi (M3),0,1,0,0,3,https://www.epeat.net/product-details/61f52978873c46829b4d68fe5f256532
Apple iPad Air 11-inch Wi-Fi + Cellular (M3),0,1,0,0,3,https://www.epeat.net/product-details/a59fa8d61bdb48f3845e5ed5738f0ed6
Apple iPad Air 11-inch Wi-Fi + Cellular (M3),0,1,0,0,3,https://www.epeat.net/product-details/7a31456de41543e38ad5282422b7626e
Apple iPad Air 11-inch Wi-Fi + Cellular (M3),0,1,0,0,3,https://www.epeat.net/product-details/47e2d7b756a54a9db5ccb7d668753ec3
Apple iPad Air 13-inch Wi-Fi (M3),0,1,0,0,3,https://www.epeat.net/product-details/12d1df7d29d3455c885fb74b004bb696
Apple iPad Air 13-inch Wi-Fi (M3),0,1,0,0,3,https://www.epeat.net/product-details/1655675b9fea48e5a6fcd598f76e22ae
Apple iPad Air 13-inch Wi-Fi (M3),0,1,0,0,3,https://www.epeat.net/product-details/771696e8ad5d44c9aec16e5166bf8ad4
Apple iPad Air 13-inch Wi-Fi + Cellular (M3),0,1,0,0,3,https://www.epeat.net/product-details/d2317812607747f2b479c671eafac339
Apple iPad Air 13-inch Wi-Fi + Cellular (M3),0,1,0,0,3,https://www.epeat.net/product-details/233afe84989e4ca3a872dfd65a3389f9
Apple iPad Air 13-inch Wi-Fi + Cellular (M3),0,1,0,0,3,https://www.epeat.net/product-details/8c4c390a7a7a4d7382f303122eea9823
Apple iPad mini Wi-Fi,0,1,0,0,3,https://www.epeat.net/product-details/3354134b017942fe8098a81c74d5a324
Apple iPad mini Wi-Fi,0,1,0,0,3,https://www.epeat.net/product-details/348714f2a91045c6a591847f71c324b9
Apple iPad mini Wi-Fi,0,1,0,0,3,https://www.epeat.net/product-details/ce315f742e9141aa817c01ca34dfc930
Apple iPad mini Wi-Fi + Cellular,0,1,0,0,3,https://www.epeat.net/product-details/fe15ca962bb24099ad996674cb6520c5
Apple iPad mini Wi-Fi + Cellular,0,1,0,0,3,https://www.epeat.net/product-details/871cd9b72040476f827d9ca51b4a76bd
Apple iPad mini Wi-Fi + Cellular,0,1,0,0,3,https://www.epeat.net/product-details/cd8c1524daa2468b8a0710b9b0c9a4c7
Apple iPad Pro 11-inch (M4) Wi-Fi,0,1,0,0,3,https://www.epeat.net/product-details/a045efc12837418da7c617f7727fae08
Apple iPad Pro 11-inch (M4) Wi-Fi,0,1,0,0,3,https://www.epeat.net/product-details/8f1c101820ed40ecb41acd317bc4d20f
Apple iPad Pro 11-inch (M4) Wi-Fi,0,1,0,0,3,https://www.epeat.net/product-details/fbaac591371f4434b8a58a1951a807fe
Apple iPad Pro 11-inch (M4) Wi-Fi + Cellular,0,1,0,0,3,https://www.epeat.net/product-details/653e24d2882d4b0989a85399c786e912
Apple iPad Pro 11-inch (M4) Wi-Fi + Cellular,0,1,0,0,3,https://www.epeat.net/product-details/48e7072b6a084651ba0bb93af9959a0f
Apple iPad Pro 11-inch (M4) Wi-Fi + Cellular,0,1,0,0,3,https://www.epeat.net/product-details/26245214192544c4b70dc5c1385e3469
Apple iPad Pro 11-inch (M5),0,1,0,0,3,https://www.epeat.net/product-details/c63e0efc557847bd9323e1f10cd0ff8c
Apple iPad Pro 11-inch (M5),0,1,0,0,3,https://www.epeat.net/product-details/0fb8e6b664d542fbb6cc2d216635d15b
Apple iPad Pro 11-inch (M5),0,1,0,0,3,https://www.epeat.net/product-details/7022e802f671458786032c6031f7de46
Apple iPad Pro 13-inch (M4) Wi-Fi,0,1,0,0,3,https://www.epeat.net/product-details/cada7a5651b64cd999de3dad4769d3e0
Apple iPad Pro 13-inch (M4) Wi-Fi,0,1,0,0,3,https://www.epeat.net/product-details/958ae5e356514002965023d286c7a39d
Apple iPad Pro 13-inch (M4) Wi-Fi,0,1,0,0,3,https://www.epeat.net/product-details/d11c5b2652c9414780b629228489908e
Apple iPad Pro 13-inch (M4) Wi-Fi + Cellular,0,1,0,0,3,https://www.epeat.net/product-details/a56e173d55b64b5ebfdead7815705863
Apple iPad Pro 13-inch (M4) Wi-Fi + Cellular,0,1,0,0,3,https://www.epeat.net/product-details/f0c63d4d11784c4c940189f6506cf8c2
Apple iPad Pro 13-inch (M4) Wi-Fi + Cellular,0,1,0,0,3,https://www.epeat.net/product-details/c9a57649f04d475f997eb8949ae3bb8d
Apple iPad Pro 13-inch (M5),0,1,0,0,3,https://www.epeat.net/product-details/d317378922c44842b5764f67efd88704
Apple iPad Pro 13-inch (M5),0,1,0,0,3,https://www.epeat.net/product-details/c257986d71654d9f9ab567428e552245
Apple iPad Pro 13-inch (M5),0,1,0,0,3,https://www.epeat.net/product-details/24403cca4b794cfc846afe5a99b53d94
Apple iPad Wi-Fi (A16),0,1,0,0,3,https://www.epeat.net/product-details/95860fe43f9948bcb5b040a2ea4b2191
Apple iPad Wi-Fi (A16),0,1,0,0,3,https://www.epeat.net/product-details/be9bdf3965304f5385e7635eb4ab81be
Apple iPad Wi-Fi (A16),0,1,0,0,3,https://www.epeat.net/product-details/e95c78590700477bb079c68e57f65588
Apple iPad Wi-Fi + Cellular (A16),0,1,0,0,3,https://www.epeat.net/product-details/59327aaf726547bca91ba3fad67e4e2d
Apple iPad Wi-Fi + Cellular (A16),0,1,0,0,3,https://www.epeat.net/product-details/38790be8d1304556b559ea2fcd9212f5
Apple iPad Wi-Fi + Cellular (A16),0,1,0,0,3,https://www.epeat.net/product-details/30bc76595f1a43d2a5c251c87e597e63
Apple iPhone 14,0,1,0,0,3,https://www.epeat.net/product-details/4dda7f2511b14a989e7029dfcfd9c9d4
Apple iPhone 14,0,1,0,0,3,https://www.epeat.net/product-details/63e584f342034554a4298c2863fd8712
Apple iPhone 14 Plus,0,1,0,0,3,https://www.epeat.net/product-details/1d008dfa57e34051a45b21a9cd2c22db
Apple iPhone 14 Plus,0,1,0,0,3,https://www.epeat.net/product-details/ed5cb6aac7754acf9404cadbb090b1b3
Apple iPhone 15,0,1,0,0,3,https://www.epeat.net/product-details/63636dfe151c46f99a5c7aa1be888303
Apple iPhone 15,0,1,0,0,3,https://www.epeat.net/product-details/6981db329fd34033b08e80328e179167
Apple iPhone 15,0,1,0,0,3,https://www.epeat.net/product-details/ab7c2d3df3ce46738233b2e259882c41
Apple iPhone 15 Plus,0,1,0,0,3,https://www.epeat.net/product-details/bf61272708e84324bacdcfe565fd5082
Apple iPhone 15 Plus,0,1,0,0,3,https://www.epeat.net/product-details/9ff7eb07deb84b31ba0f865ea125b3a5
Apple iPhone 15 Plus,0,1,0,0,3,https://www.epeat.net/product-details/717d873524cf44a7b84a5d4e2102140f
Apple iPhone 16,0,1,0,0,3,https://www.epeat.net/product-details/02da16b40b9148e5b2966ed126d50b31
Apple iPhone 16,0,1,0,0,3,https://www.epeat.net/product-details/990c84baf22347c0a816fc38ceec996f
Apple iPhone 16,0,1,0,0,3,https://www.epeat.net/product-details/701b9a7713dd4ee38f21a70e6051236b
Apple iPhone 16 Plus,0,1,0,0,3,https://www.epeat.net/product-details/a67f8e2f5e154ec8822dc66079b6ab73
Apple iPhone 16 Plus,0,1,0,0,3,https://www.epeat.net/product-details/6d7550cc47b14d8daf79d06314e45f19
Apple iPhone 16 Plus,0,1,0,0,3,https://www.epeat.net/product-details/27391ac4532f4afaac4cd9c2c4b17ae9
Apple iPhone 16 Pro,0,1,0,0,3,https://www.epeat.net/product-details/491b42777a8a413fb02689d90f61a5b5
Apple iPhone 16 Pro,0,1,0,0,3,https://www.epeat.net/product-details/4c9641b079d649d2a7c62f629c997aed
Apple iPhone 16 Pro,0,1,0,0,3,https://www.epeat.net/product-details/a74ce2bf10a942d0b342df7a31364662
Apple iPhone 16 Pro Max,0,1,0,0,3,https://www.epeat.net/product-details/32a9dc5f308e4861a12c1eb796485105
Apple iPhone 16 Pro Max,0,1,0,0,3,https://www.epeat.net/product-details/b31e8f4da25442ac9c7a7a5abd6d878e
Apple iPhone 16 Pro Max,0,1,0,0,3,https://www.epeat.net/product-details/18f2eb0a5e8642518c271b140727bf1e
Apple iPhone 16e,0,1,0,0,3,https://www.epeat.net/product-details/1516fcffff1e41f2af97c805529c3029
Apple iPhone 16e,0,1,0,0,3,https://www.epeat.net/product-details/9f549bf6261d48f5869c91111b852ec0
Apple iPhone 16e,0,1,0,0,3,https://www.epeat.net/product-details/d9e9a30465ab4769b9f1da49025d12bf
Apple iPhone 17,0,1,0,0,3,https://www.epeat.net/product-details/b574664c228e44faa077233ef262afe2
Apple iPhone 17,0,1,0,0,3,https://www.epeat.net/product-details/f51d2da4f16a47d88c0b5de86e85c56c
Apple iPhone 17,0,1,0,0,3,https://www.epeat.net/product-details/635d1659f0f1430099415ad91c84d6f6
Apple iPhone 17 Pro,0,1,0,0,3,https://www.epeat.net/product-details/6294146c3ef54563b247fe4285bb929c
Apple iPhone 17 Pro,0,1,0,0,3,https://www.epeat.net/product-details/71cbc171994c4a898a402e5d46b9f32e
Apple iPhone 17 Pro,0,1,0,0,3,https://www.epeat.net/product-details/5e62151d1dfc4f4591bbcb110ff224f4
Apple iPhone 17 Pro Max,0,1,0,0,3,https://www.epeat.net/product-details/90b64c315b054d8a99760542646eb146
Apple iPhone 17 Pro Max,0,1,0,0,3,https://www.epeat.net/product-details/554db89254924901b24676fb408605e8
Apple iPhone 17 Pro Max,0,1,0,0,3,https://www.epeat.net/product-details/4e24235073654e6c8f08c1eae42fa346
Apple iPhone Air,0,1,0,0,3,https://www.epeat.net/product-details/0bb1f2bbff9b45f48dee6e2b4e144963
Apple iPhone Air,0,1,0,0,3,https://www.epeat.net/product-details/66883a164ec047d6901aa4071d0c3e55
Apple iPhone Air,0,1,0,0,3,https://www.epeat.net/product-details/92a3e0e80afe4d0c8972208aaace5e3c
"Apple Mac mini (M4, M4 Pro)",0,1,0,0,3,https://www.epeat.net/product-details/5e68ee757d594233a30157e298dc2ece
"Apple Mac mini (M4, M4 Pro)",0,1,0,0,3,https://www.epeat.net/product-details/ecebd11635c44e918f0bd69dd9392f49
"Apple Mac mini (M4, M4 Pro)",0,1,0,0,3,https://www.epeat.net/product-details/a41fcc43f86f4b16a60c98078c1d5b7c
Apple Mac Pro,0,1,0,0,3,https://www.epeat.net/product-details/9dcc22a6b94c41208ec17a4b2576f88b
Apple Mac Pro,0,1,0,0,3,https://www.epeat.net/product-details/41a270ae14e141998ca449460666ee9e
Apple Mac Pro,0,1,0,0,3,https://www.epeat.net/product-details/2bb60b6477c24c29b4ce39ccfbe0748d
"Apple Mac Studio (M4 Max, M3 Ultra)",0,1,0,0,3,https://www.epeat.net/product-details/85706b9ef28e4900aecf05335f020b79
"Apple Mac Studio (M4 Max, M3 Ultra)",0,1,0,0,3,https://www.epeat.net/product-details/562e6d47d8574365ac100ca8af0a59bd
"Apple Mac Studio (M4 Max, M3 Ultra)",0,1,0,0,3,https://www.epeat.net/product-details/4b922c5f93454e84a7b9095c33ddfd1f
Apple MacBook Air 13-inch (M2),0,1,0,0,3,https://www.epeat.net/product-details/fda6aa323d024c089cecfdbc3930aa85
Apple MacBook Air 13-inch (M2),0,1,0,0,3,https://www.epeat.net/product-details/c7ea6be4b86c4a65b3a4fe4e0b516210
Apple MacBook Air 13-inch (M2),0,1,0,0,3,https://www.epeat.net/product-details/3cda4db360fe43ccb978cb6961d3436d
Apple MacBook Air 13-inch (M3),0,1,0,0,3,https://www.epeat.net/product-details/77302458f0074ff883565857072e3659
Apple MacBook Air 13-inch (M3),0,1,0,0,3,https://www.epeat.net/product-details/7715ce85a902495f8f91ccc6ae0f6d54
Apple MacBook Air 13-inch (M3),0,1,0,0,3,https://www.epeat.net/product-details/a453309c93db43a1bd3d53b4866ad925
Apple MacBook Air 13-inch (M4),0,1,0,0,3,https://www.epeat.net/product-details/453f7c210d6b48c7b2af774dbce23450
Apple MacBook Air 13-inch (M4),0,1,0,0,3,https://www.epeat.net/product-details/9320f2849d114a558848cdacc180ac71
Apple MacBook Air 13-inch (M4),0,1,0,0,3,https://www.epeat.net/product-details/eb65d6e5bfdf49f99c40e11cceda4744
Apple MacBook Air 15-inch (M3),0,1,0,0,3,https://www.epeat.net/product-details/c338016f564c4727aba39eca40296e9f
Apple MacBook Air 15-inch (M3),0,1,0,0,3,https://www.epeat.net/product-details/b750ad2ebd7c40c9ae94ca8baf8ff80e
Apple MacBook Air 15-inch (M3),0,1,0,0,3,https://www.epeat.net/product-details/17a03cc4eeef4c5d866a04f09635eeb1
Apple MacBook Air 15-inch (M4),0,1,0,0,3,https://www.epeat.net/product-details/6fc000bff55e4f05a72c0bc626eac663
Apple MacBook Air 15-inch (M4),0,1,0,0,3,https://www.epeat.net/product-details/4652f3a3a021484796ab666b3e179020
Apple MacBook Air 15-inch (M4),0,1,0,0,3,https://www.epeat.net/product-details/5976e10fa1a5444d89cb3136c10e3600
"Apple MacBook Pro 14-inch (M4, M4 Pro, M4 Max)",0,1,0,0,3,https://www.epeat.net/product-details/cd3f299a82c44ad3b2689a90b9ab9a18
"Apple MacBook Pro 14-inch (M4, M4 Pro, M4 Max)",0,1,0,0,3,https://www.epeat.net/product-details/aaa192acc4364ddfae78aa8c2cfc10a1
"Apple MacBook Pro 14-inch (M4, M4 Pro, M4 Max)",0,1,0,0,3,https://www.epeat.net/product-details/6a0d4b6d28d34885b55cec0a13301f8e
Apple MacBook Pro 14-inch (M5),0,1,0,0,3,https://www.epeat.net/product-details/636bf5447160409992763d0e5ea94a5b
Apple MacBook Pro 14-inch (M5),0,1,0,0,3,https://www.epeat.net/product-details/cf0c937052f04627968b062b48c90d2f
Apple MacBook Pro 14-inch (M5),0,1,0,0,3,https://www.epeat.net/product-details/b1ddddac9c7041d6b522e59ec445e241
"Apple MacBook Pro 16-inch (M4 Pro, M4 Max)",0,1,0,0,3,https://www.epeat.net/product-details/8b7c577e996244a28eed65a3a0ff2631
"Apple MacBook Pro 16-inch (M4 Pro, M4 Max)",0,1,0,0,3,https://www.epeat.net/product-details/d106e9007bfe443882a1203dfbb13e96
"Apple MacBook Pro 16-inch (M4 Pro, M4 Max)",0,1,0,0,3,https://www.epeat.net/product-details/46d81bdbea0a4f7fa6dda4c9ab00dc43
Apple Pro Display XDR,0,1,0,0,3,https://www.epeat.net/product-details/9d3d04e75029488fbf40d7ecd32e7a92
Apple Pro Display XDR,0,1,0,0,3,https://www.epeat.net/product-details/7e48965585954d3ebeb1d23120fab041
Apple Pro Display XDR,0,1,0,0,3,https://www.epeat.net/product-details/956017a83bfc4d028ecb19456c58352e
Apple Studio Display,0,1,0,0,3,https://www.epeat.net/product-details/587ee9d3b47f4f03a8d898fc2f0babfe
Apple Studio Display,0,1,0,0,3,https://www.epeat.net/product-details/c696cbed8bea47f7b6ab6d6d8f84f601
Apple Studio Display,0,1,0,0,3,https://www.epeat.net/product-details/cf00db293f0e49b0961a9e35163574a2
Arius 13580-24,0,1,0,0,3,https://www.epeat.net/product-details/8910127ce6a84656af250738a9f7774c
Arius 13580-24,0,1,0,0,3,https://www.epeat.net/product-details/b6bcf65341f14fb0aeb5f58df94f7e4f
Arius 13580-27,0,1,0,0,3,https://www.epeat.net/product-details/d0cea9f9fedc404ba6732c22a25b643e
Arius 13580-27,0,1,0,0,3,https://www.epeat.net/product-details/65fd2a3524604c9390075c9718a514b0
ARIUS 15580-24,0,1,0,0,3,https://www.epeat.net/product-details/d0de9c94afcb4a6a86e42762ff03a35f
ARIUS 15580-24,0,1,0,0,3,https://www.epeat.net/product-details/355232169f1a4f21a6b1d020d442b6ba
ARIUS 15580-27,0,1,0,0,3,https://www.epeat.net/product-details/0eead16c5eef4267a7e6027ee9f065bb
ARIUS 15580-27,0,1,0,0,3,https://www.epeat.net/product-details/2ac0bb047305419aa2c69891edc5b645
ASP14-52MTN,0,1,0,0,3,https://www.epeat.net/product-details/b79ad8234be64e9c8d132f45b695db61
ASP14-52MTN,0,1,0,0,3,https://www.epeat.net/product-details/7e9a80f0d7544fed89520b0cea4b141f
Aspire 14 AI A14-52M,0,1,0,0,3,https://www.epeat.net/product-details/5b047b31fae94944923752471cc22e3d
Aspire Spin 14 ASP14-52MTN,0,1,0,0,3,https://www.epeat.net/product-details/9a8d8ed60ce840ee9a440b49a3d996bb
Aspire Spin 14 ASP14-52MTN,0,1,0,0,3,https://www.epeat.net/product-details/ad8bf2e80e3546d0ab6cc6cf8125bf35
Aspire Vero 16 AV16-51P,0,1,0,0,3,https://www.epeat.net/product-details/04ee2d9332e64c4ba3e6831acc2aed83
Astro PB62,0,1,0,0,3,https://www.epeat.net/product-details/91ef429b280046b89bbbda3b056bdd56
Astro PB62,0,1,0,0,3,https://www.epeat.net/product-details/254da8cbf43b48fbb57733fd81c38059
Astro PN52,0,1,0,0,3,https://www.epeat.net/product-details/df95d811c43446458048df796e6cb957
Astro PN52,0,1,0,0,3,https://www.epeat.net/product-details/6aa719b121154dae80f8172809469589
Astro PN64,0,1,0,0,3,https://www.epeat.net/product-details/7a4018d2ed644272a91c351f0baeff5d
Astro PN64,0,1,0,0,3,https://www.epeat.net/product-details/c0d8f5750e0d42ba932bc9568438637f
Astro PN64-E1,0,1,0,0,3,https://www.epeat.net/product-details/2d95bc6794614f049c1f995e3397a550
Astro PN64-E1,0,1,0,0,3,https://www.epeat.net/product-details/275d6406ed8f4282a87c922ef9bf9122
Astro PW64-Q,0,1,0,0,3,https://www.epeat.net/product-details/93947362fe9848dfbadd0652f022c914
Astro PW64-Q,0,1,0,0,3,https://www.epeat.net/product-details/d5bc1e01ecc249219968425f755305a5
Astro PW64-Q2,0,1,0,0,3,https://www.epeat.net/product-details/cce448abd64d4acdb4cd0935ff653ab9
Astro PW64-Q2,0,1,0,0,3,https://www.epeat.net/product-details/fc216eb88fc7421bafe1ac91123c750e
Astro PW64-T,0,1,0,0,3,https://www.epeat.net/product-details/bbc2406872f743b08118b9971b9a0c55
Astro PW64-T,0,1,0,0,3,https://www.epeat.net/product-details/bfe665b4c6944df28adc7d8000673c2d
Astro PW64-U,0,1,0,0,3,https://www.epeat.net/product-details/4e978cfd964449978904df35ee14696d
Astro PW64-U,0,1,0,0,3,https://www.epeat.net/product-details/53a229258e5040a2b3d1ed24d3cb15eb
Astro PW64-W,0,1,0,0,3,https://www.epeat.net/product-details/653eb3888a244c039bb4daf760f7a122
Astro PW64-W,0,1,0,0,3,https://www.epeat.net/product-details/cf155e446b1b4149ba9b9888faa0f748
ASUS  VA24EQSB,0,1,0,0,2,https://www.epeat.net/product-details/8bc80669d58c4f6b9485bd526bac4a6a
ASUS  VA24EQSB,0,1,0,0,2,https://www.epeat.net/product-details/cd5c3da6c13d4063884cab8873162393
ASUS  VA24EQSB,0,1,0,0,2,https://www.epeat.net/product-details/4c228471c5ac43a094c9501a4606890d
ASUS B1403CTA (Series: P1403CTA),0,1,0,0,3,https://www.epeat.net/product-details/a81ce82a9edd4ba3b7de0b49a08f825a
ASUS B1403CTA (Series: P1403CTA),0,1,0,0,3,https://www.epeat.net/product-details/9097df54535f45409a4a8bac533c64fa
ASUS B1403CTA (Series: P1403CTA),0,1,0,0,3,https://www.epeat.net/product-details/2f36f409eadc45ae85d504fc0f80107a
ASUS B1403CTA (Series: P1403CTA),0,1,0,0,3,https://www.epeat.net/product-details/4a7ff62eee3a442085a54ea479d89748
ASUS B1403CVA,0,1,0,0,3,https://www.epeat.net/product-details/b3ca8c2253a54986b486fda0d593e65e
ASUS B1403CVA,0,1,0,0,3,https://www.epeat.net/product-details/cca292f5e86b40279ca6ede030bc62de
ASUS B1403CVA,0,1,0,0,3,https://www.epeat.net/product-details/06a81b22ff544cf4829d468bf782033d
ASUS B1403CVA,0,1,0,0,3,https://www.epeat.net/product-details/345b38d5c077462092e2cbebee078e55
ASUS B1403CVA,0,1,0,0,3,https://www.epeat.net/product-details/31a7348c74b84d3c99e73e4ecab2a322
